seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
36,0.45,0.0,4,0.2025,0.10530354516449603,0.247988911145167,1.3269207361590378,11.548107598695669,2.2932002409184316,2.837044860895655
37,0.45,0.0,4,0.2025,0.18555351296874537,0.343062942564247,2.0160652858830272,14.361426751094191,1.085441390990259,4.0259582960002955
38,0.45,0.0,4,0.2025,0.058180808901667394,0.09784600164104375,1.0213861310800527,12.567466682998534,-0.4072167134774112,2.1017345258429305
39,0.45,0.0,4,0.2025,0.11210137580954994,0.20150986040700952,1.5567868566301812,13.876637083886433,0.2753805875310553,2.9825032613817397
40,0.45,0.0,4,0.2025,0.0732710621044545,0.11697225017313462,1.3422835786790879,16.515893099456363,1.2906041462231725,2.5670643467850125
41,0.45,0.0,4,0.2025,0.10419006281052144,0.17119182011754777,1.2110267976482836,10.737248567299051,0.2999666059770394,6.006024017647005
42,0.45,0.0,4,0.2025,0.2002976395203486,0.5535340198667462,2.2491060866703583,16.27992279595934,5.9015665721470185,3.1354194735378487
43,0.45,0.0,4,0.2025,0.1965700933524712,0.40651031116214253,2.0226937055146195,14.503043464526979,2.0052362211727295,4.449372026124917
44,0.45,0.0,4,0.2025,0.05673920552734108,0.12886307181974443,1.1178909837555238,13.754893733201554,2.01151638704321,3.8296099929682357
45,0.45,0.0,4,0.2025,0.13924120727911676,0.23598575488842055,1.7348749818224583,15.346558859713452,1.6470839357647624,5.4344752647896755
46,0.45,0.0,4,0.2025,0.11420018765560087,0.22104970863473655,1.5456908532782982,13.451767579780388,-1.9050126100158695,2.837044860895655
47,0.45,0.0,4,0.2025,0.06122686113405167,0.12162140444606183,1.1099499826916421,13.657185077030103,-3.1929077198268416,4.025958296000295
48,0.45,0.0,4,0.2025,0.08168710617137184,0.14097186233954417,1.5246593504581538,18.759903827500914,3.249771175092202,3.465174418122088
49,0.45,0.0,4,0.2025,0.11803861165466724,0.2843483368133859,1.594728437942886,13.99012782218716,3.321246434434769,4.917316566972579
50,0.45,0.0,4,0.2025,0.07574141403734583,0.1359375115486542,1.4302931264482703,17.59879115898394,-0.48062285113138015,2.5670643467850125
51,0.45,0.0,4,0.2025,0.08273166578253859,0.13090342860085147,1.5734797421416276,19.3606057826804,-0.983352068048942,3.642837709673359
